,Y,X
0,0,0.9484830097087381
1,1,0.9562061758360336
2,2,0.901083243437617
3,3,0.9181499460625745
4,4,0.9049802229413851
5,5,0.9238718087019052
6,6,0.8568208378281256
7,7,0.8634641316073249
8,8,0.8765821646889588
9,9,0.9539003505933162
10,10,0.8608751348435897
11,11,0.8189522653721679
12,12,0.8221458108594026
13,13,0.8499235886371626
14,14,0.7230987055015937
15,15,0.6144754584681614
16,16,0.7938736066163862
17,17,0.9066680151024803
18,18,0.8781216289104501
19,19,0.7584389608054295
20,20,0.697624505573529
21,21,0.2831512944983809
22,22,0.18843716289104398
23,23,0.18388169723121628
24,24,0.24516810499820052
25,25,0.2690298004314987
26,26,0.270395091693635
27,27,0.2367864527148509
28,28,0.19258360302049687
29,29,0.2065298004314981
30,30,0.2021035598705531
31,31,0.22758337828118613
32,32,0.15784340165409405
33,33,0.11869269147788253
34,34,0.14904710535777682
35,35,0.17003101402373233
36,36,0.15005618482559901
37,37,0.1098761686443677
38,38,0.0049622437971844945
39,39,0.09172172779576275
40,40,0.18065219345561484
41,41,0.2686477436174434
42,42,0.4555308342323243
43,43,0.6896282811938307
44,44,0.5143720783889671
45,45,0.23946422150308475
46,46,0.24941343042070888
47,47,0.5368763484358745
48,48,0.4068163430420017
49,49,0.14983369291621212
50,50,0.13746404171162352
51,51,0.4065680061129376
52,52,0.9088120280474736
53,53,0.9871134483998554
54,54,0.9674802229413879
