,Y,X
0,0,0.9880995281206181
1,1,0.9741335699694923
2,2,0.9455700776523706
3,3,0.948792524657111
4,4,0.9255349919168399
5,5,0.9793328466232193
6,6,0.9654591503549116
7,7,0.9602775722506414
8,8,0.9444227855714236
9,9,0.9495247202031323
10,10,0.9325618076773968
11,11,0.9554032606299876
12,12,0.8711760276425218
13,13,0.9007609556889037
14,14,0.8935407668879769
15,15,0.8704657914078454
16,16,0.7877909506333276
17,17,0.6708241870343227
18,18,0.6631987342259653
19,19,0.710650020197645
20,20,0.8111569689267254
21,21,0.5168915447638751
22,22,0.18987659358640765
23,23,0.13831154199431647
24,24,0.15376761968439728
25,25,0.15975497341530645
26,26,0.17548046235822293
27,27,0.14474594797445253
28,28,0.12012841280883424
29,29,0.10294984018046528
30,30,0.014777633294246053
31,31,0.06592054170671499
32,32,0.09762683755599634
33,33,0.10643399629149489
34,34,0.09313943589149735
35,35,0.07557297005422627
36,36,0.08270007759502765
37,37,0.10250278793122938
38,38,0.07154999143750804
39,39,0.02480255055762646
40,40,0.010652232516332866
41,41,0.15443410117181197
42,42,0.24076270915631243
43,43,0.36978251268604195
44,44,0.6837769032290666
45,45,0.9086463149735485
46,46,0.9143367263746901
47,47,0.8966724268890129
48,48,0.7778384663223129
49,49,0.332670457105997
50,50,0.33904291816307486
51,51,0.7993592469595946
52,52,0.9986853910764898
53,53,0.9938028856829376
54,54,0.9838574480166563
