,Y,X
0,0,0.9684842884445528
1,1,0.9732572674443967
2,2,0.9731784996520415
3,3,0.9661437791583931
4,4,0.9770114451930411
5,5,0.9811090388757845
6,6,0.9502509995846228
7,7,0.9309939816362395
8,8,0.9130603014012715
9,9,0.9570642778167189
10,10,0.8863526263335698
11,11,0.8424979789076912
12,12,0.8644278247420651
13,13,0.9599164091354382
14,14,0.9448972730241038
15,15,0.8589609325330595
16,16,0.8406496519181453
17,17,0.799653809732314
18,18,0.8358185283188782
19,19,0.7714115983828367
20,20,0.8927398600533095
21,21,0.9036612666753449
22,22,0.8611790413261211
23,23,0.801567226855708
24,24,0.7254881323516222
25,25,0.348259474300716
26,26,0.11072636903175397
27,27,0.050386456906353294
28,28,0.06635049611098973
29,29,0.08649654246253591
30,30,0.10116529770442341
31,31,0.0995274320477435
32,32,0.07701891455265872
33,33,0.10308046091187308
34,34,0.11144488262530142
35,35,0.03470446848132628
36,36,0.0010284435154390677
37,37,0.03370574719691116
38,38,0.13050457367320556
39,39,0.19561030585378153
40,40,0.35528022612177806
41,41,0.6451558486736073
42,42,0.9189789831621326
43,43,0.8334450180438023
44,44,0.48428359431786594
45,45,0.2310763774032588
46,46,0.19878169894367761
47,47,0.3066067358879125
48,48,0.7941074900993289
49,49,0.9083874312212799
50,50,0.9475519028339093
51,51,0.914650052741433
52,52,0.9065658969216851
53,53,0.9987548480509144
54,54,0.9910175615315175
