,Y,X
0,0,0.7892642179470774
1,1,0.7972766646854167
2,2,0.7836401756537471
3,3,0.7786145824712407
4,4,0.7766214240392839
5,5,0.8048497889596956
6,6,0.7983881060041781
7,7,0.8027220813614903
8,8,0.80017085110812
9,9,0.7921767120848447
10,10,0.7774586885155477
11,11,0.7677559757134361
12,12,0.7537649941440365
13,13,0.7133148500648313
14,14,0.6868481011388463
15,15,0.6368220816122884
16,16,0.6602102503141212
17,17,0.6301699858804882
18,18,0.6214309360258214
19,19,0.6054398992824842
20,20,0.6982405157258248
21,21,0.43092774973107795
22,22,0.2467217904443874
23,23,0.17681616295371239
24,24,0.17174705759908382
25,25,0.19936913620187766
26,26,0.1806106876929516
27,27,0.1554590847647276
28,28,0.14490330767745555
29,29,0.07692061724586875
30,30,0.09039578521288384
31,31,0.09697722068821632
32,32,0.08200364147976055
33,33,0.020129332721396696
34,34,0.0023853322599456483
35,35,0.016389793825033947
36,36,0.006229388146131458
37,37,0.009309974695227735
38,38,0.09486048517955478
39,39,0.26131504568154007
40,40,0.34948782286157665
41,41,0.4730053995219855
42,42,0.6612430687743147
43,43,0.7912094126734385
44,44,0.5523174307002531
45,45,0.5406833793534689
46,46,0.5566776763747264
47,47,0.4094538031143151
48,48,0.33650583464371436
49,49,0.3423141453431973
50,50,0.522755737462413
51,51,0.871935275957488
52,52,0.9590076466059316
53,53,0.9860315895861761
54,54,0.9972309580953957
