,Y,X
0,0,0.8384908629260103
1,1,0.7972291957229135
2,2,0.7902835890283639
3,3,0.7862632764724733
4,4,0.7981010621178054
5,5,0.8247670135536239
6,6,0.8330708436147821
7,7,0.7980731681149886
8,8,0.7520995601330218
9,9,0.713639452133162
10,10,0.6831606050852886
11,11,0.6948295962521913
12,12,0.678869220040769
13,13,0.6487487036441012
14,14,0.6578836319422089
15,15,0.6419311232700343
16,16,0.6508493366233997
17,17,0.672421414011368
18,18,0.6232357043235603
19,19,0.6099417086864862
20,20,0.6090798555233709
21,21,0.6073675928906266
22,22,0.6558037406572447
23,23,0.35494546364838053
24,24,0.2812967135142865
25,25,0.28382576976719304
26,26,0.2614547795300937
27,27,0.23136144190537408
28,28,0.20745556628401715
29,29,0.19984980152344065
30,30,0.21049386689554642
31,31,0.2810785681078576
32,32,0.2342781532739629
33,33,0.22021313879054005
34,34,0.22554446947752507
35,35,0.23805314165147004
36,36,0.22710438794121046
37,37,0.20474913278260992
38,38,0.12774237385116985
39,39,0.011096806494291523
40,40,0.21144083252869736
41,41,0.3167392625970056
42,42,0.4835296641991311
43,43,0.7070357257805187
44,44,0.9652004434431364
45,45,0.9563544684046715
46,46,0.9418023817186815
47,47,0.7291857096877749
48,48,0.5930930157708405
49,49,0.5480492078818551
50,50,0.5359525086721617
51,51,0.8327261023494961
52,52,0.9942774380431263
53,53,0.9865429317312161
54,54,0.9799592318420771
