,Y,X
0,0,0.9835370395916665
1,1,0.9863779619470094
2,2,0.934709933465632
3,3,0.9687906024173126
4,4,0.8874645839744436
5,5,0.9310107494933042
6,6,0.9728437874720129
7,7,0.9054978405509513
8,8,0.9908607022719251
9,9,0.995517684136804
10,10,0.9820590638496556
11,11,0.9641181276993114
12,12,0.9469106614174877
13,13,0.914551184778803
14,14,0.8399131975763331
15,15,0.7694606152572859
16,16,0.6931903604741312
17,17,0.7962222906077698
18,18,0.8096800619713977
19,19,0.7777932234684961
20,20,0.7178562560353208
21,21,0.5075545698611189
22,22,0.4076695989898097
23,23,0.21644343516875997
24,24,0.15442978872416438
25,25,0.05377717881510183
26,26,0.0002703821216720524
27,27,0.015682163056973668
28,28,0.004683722953829663
29,29,0.001730742701910859
30,30,0.051946687606799304
31,31,0.10138607977756321
32,32,0.07434574530174791
33,33,0.1464915054596403
34,34,0.15789551874529079
35,35,0.23011683309103192
36,36,0.24213780150044234
37,37,0.1967233676793767
38,38,0.2671063382747753
39,39,0.21376741619532977
40,40,0.14894722879548308
41,41,0.21010537262433415
42,42,0.3958383649734627
43,43,0.7407727325785846
44,44,0.8172862039326089
45,45,0.7613226227490527
46,46,0.8699311310843936
47,47,0.8187278881967794
48,48,0.5027137960673177
49,49,0.23837876842426226
50,50,0.1927162367223065
51,51,0.26638369218037367
52,52,0.7561864235916422
53,53,0.934188057769237
54,54,0.8564841834948056
