,Y,X
0,0,0.9051019841264706
1,1,0.9163967891182443
2,2,0.9063774478580635
3,3,0.8671619769171016
4,4,0.8677410519216581
5,5,0.9172144967719261
6,6,0.8771959177925719
7,7,0.8121193602526089
8,8,0.8115147036213528
9,9,0.8481478514663569
10,10,0.9228074414109582
11,11,0.9109485486303013
12,12,0.7879405886099881
13,13,0.7846118763348031
14,14,0.8138775156881264
15,15,0.7228773386839551
16,16,0.5138313912400349
17,17,0.2943633857153945
18,18,0.23071784886943145
19,19,0.18853012882545447
20,20,0.17088255320139265
21,21,0.1512385770930719
22,22,0.1662251467390511
23,23,0.3535690891261777
24,24,0.7112893785861113
25,25,0.7973989428845091
26,26,0.44546126386166374
27,27,0.15985790569166014
28,28,0.09848293201617705
29,29,0.05681188331160618
30,30,0.04981479160663988
31,31,0.11125036014536333
32,32,0.13407756917698221
33,33,0.14113874414884806
34,34,0.10258878310268961
35,35,0.054516126114839476
36,36,0.030560999905676907
37,37,0.09532915672363909
38,38,0.08345217592407045
39,39,0.05433705472788514
40,40,0.012979703950816456
41,41,0.04538761978464467
42,42,0.1680768430722287
43,43,0.2570825575942084
44,44,0.4520906519826405
45,45,0.7041717431552692
46,46,0.9291509096335412
47,47,0.787020166849001
48,48,0.3773131023148431
49,49,0.1652405125110951
50,50,0.22896344023781073
51,51,0.6697595456288679
52,52,0.9233162315421702
53,53,0.9999771315761242
54,54,0.9883461478333785
