,Y,X
0,0,0.9982472808671633
1,1,0.9952980684059096
2,2,0.9795404221731018
3,3,0.9757425997698099
4,4,0.9739281267109512
5,5,0.9847851892766626
6,6,0.9432223304310872
7,7,0.9402591110165494
8,8,0.9149231753851156
9,9,0.9670466603327107
10,10,0.908041532818776
11,11,0.8699649077369048
12,12,0.8675705115753325
13,13,0.9133477895662153
14,14,0.9604884991021004
15,15,0.8494464830874789
16,16,0.8424934843441472
17,17,0.8785002517287337
18,18,0.8491270540778608
19,19,0.7753024819175768
20,20,0.6211882036787075
21,21,0.46247559244346875
22,22,0.44756796565739776
23,23,0.7852427497498782
24,24,0.8368960767757199
25,25,0.7860143654960368
26,26,0.7767847523301881
27,27,0.23254238094421728
28,28,0.03241305888515075
29,29,0.02218296164253139
30,30,0.03458986275388886
31,31,0.039348350725299505
32,32,0.06037666371111151
33,33,0.06358672264162644
34,34,0.03876270150962644
35,35,0.018085531389898688
36,36,0.07517399675197028
37,37,0.019007347483876
38,38,0.012807905207280876
39,39,0.05418004044397394
40,40,0.04457320857455244
41,41,0.2047357597076952
42,42,0.36130662850433065
43,43,0.34651801677398725
44,44,0.41471329132126583
45,45,0.5784847031296874
46,46,0.8337628358530782
47,47,0.8504056510568286
48,48,0.5855043890655716
49,49,0.4400068537167478
50,50,0.5993661633413315
51,51,0.4506290575565653
52,52,0.5192754617119651
53,53,0.8070640853349533
54,54,0.8214505477467525
