,Y,X
0,0,0.9609199327470158
1,1,0.9542226252922723
2,2,0.9250498705883907
3,3,0.9252198691141957
4,4,0.9278010102876175
5,5,0.9583397246061226
6,6,0.8986917017953415
7,7,0.887104744097169
8,8,0.9496791301151126
9,9,0.9539940323239773
10,10,0.8923024816799089
11,11,0.8819962044236945
12,12,0.8640886978038255
13,13,0.887915362753721
14,14,0.906882421107419
15,15,0.9440673126983894
16,16,0.9532882865230908
17,17,0.9404184091049136
18,18,0.813284517071703
19,19,0.6303698354318202
20,20,0.2847053576593784
21,21,0.25665373483588066
22,22,0.2821818778958942
23,23,0.29328888366390954
24,24,0.27179237413858104
25,25,0.2784351924939254
26,26,0.3181461763394208
27,27,0.2860420200527379
28,28,0.28315913616115723
29,29,0.3015859686837018
30,30,0.19826511932555296
31,31,0.20277670479035698
32,32,0.21882710347517903
33,33,0.18021429891004115
34,34,0.12397762961223302
35,35,0.0008374899932219737
36,36,0.14736968801256944
37,37,0.2535316214052508
38,38,0.3218094486337514
39,39,0.4456732482780681
40,40,0.4962077826109049
41,41,0.4065123804085576
42,42,0.37474654171495536
43,43,0.4050393086602031
44,44,0.46880405757182153
45,45,0.5180588444952158
46,46,0.3635835539955363
47,47,0.3054142011282226
48,48,0.286356825226214
49,49,0.34815548800399804
50,50,0.35411868546913616
51,51,0.4456725018520665
52,52,0.9339810445112418
53,53,0.9738711706012649
54,54,0.9995586756163147
