,Y,X
0,0,0.9591943155340763
1,1,0.9387441027517384
2,2,0.8925970999980555
3,3,0.8833467485702505
4,4,0.8964005122181099
5,5,0.9188187209951753
6,6,0.8847155841405137
7,7,0.90202740174462
8,8,0.875759084169394
9,9,0.7760773911536382
10,10,0.7573692014403758
11,11,0.7034318615085381
12,12,0.6732937936877863
13,13,0.6580543413375336
14,14,0.6834621902139376
15,15,0.6432445937879104
16,16,0.6262635997766289
17,17,0.651637557528258
18,18,0.6942725924784798
19,19,0.6384876085575064
20,20,0.5532973561071373
21,21,0.5384071171362094
22,22,0.6706996784194397
23,23,0.38108846353814396
24,24,0.18334713369664038
25,25,0.12739028711175343
26,26,0.11322668540948036
27,27,0.1158658604687007
28,28,0.11195162812192706
29,29,0.10191648533630729
30,30,0.0975480926614172
31,31,0.11525793841828488
32,32,0.0978267316246529
33,33,0.12351899636055633
34,34,0.01948643392193987
35,35,0.02792676821166438
36,36,0.08487146405807756
37,37,0.08910920259575135
38,38,0.0537168550576696
39,39,0.09787313935800332
40,40,0.24667857349176267
41,41,0.34643344052686365
42,42,0.47727359380719886
43,43,0.7715706418132429
44,44,0.9213778860410805
45,45,0.8451728254799377
46,46,0.7502857638019639
47,47,0.8632346767826653
48,48,0.8088317190117669
49,49,0.7133946968092331
50,50,0.7022124549883443
51,51,0.802950068359915
52,52,0.9920710173114309
53,53,0.996428433883423
54,54,0.9806979453505614
