,Y,X
0,0,0.7907042801556395
1,1,0.7863774319066199
2,2,0.7636031128404767
3,3,0.7553307392996031
4,4,0.764591439688748
5,5,0.7669494163424064
6,6,0.7422587548637994
7,7,0.7004474708171206
8,8,0.6806887159533053
9,9,0.6615369649805487
10,10,0.6889143968871753
11,11,0.6762879377431785
12,12,0.6052782101167227
13,13,0.5502529182879308
14,14,0.513628404669256
15,15,0.5291828793774319
16,16,0.48816536964980317
17,17,0.46264980544747053
18,18,0.49787548638132306
19,19,0.4804669260700383
20,20,0.4383054474708193
21,21,0.4155836575875513
22,22,0.4063754863813264
23,23,0.4245642023346345
24,24,0.421245136186772
25,25,0.4493774319066147
26,26,0.4484202334630367
27,27,0.43772373540856047
28,28,0.34902918287938145
29,29,0.326809338521396
30,30,0.28816342412449886
31,31,0.28795719844359113
32,32,0.30525291828793516
33,33,0.23618677042800873
34,34,0.2432101167315192
35,35,0.19221011673151636
36,36,0.19105447470817094
37,37,0.15991828793774462
38,38,0.14924319066148045
39,39,0.14784046692607405
40,40,0.0482529182879568
41,41,0.02171984435797804
42,42,0.016075875486367623
43,43,0.11830739299606835
44,44,0.3219747081711881
45,45,0.5046459143968399
46,46,0.6891284046692508
47,47,0.8019805447470381
48,48,0.8187023346303859
49,49,0.5777626459144773
50,50,0.4802821011673129
51,51,0.5505642023346111
52,52,0.7648093385213584
53,53,0.9466770428015494
54,54,0.9960894941634243
