,Y,X
0,0,0.9746223433695917
1,1,0.9768682331112286
2,2,0.9879816004285593
3,3,0.9329449303675271
4,4,0.9315996275666124
5,5,0.9789435066930184
6,6,0.9795705642754855
7,7,0.9208328437198054
8,8,0.928489350832434
9,9,0.9968305754357395
10,10,0.9545899496161693
11,11,0.9085662446890016
12,12,0.894133956079817
13,13,0.692957122268533
14,14,0.5112185870462437
15,15,0.5121019463007812
16,16,0.5967178993227071
17,17,0.6688555892980005
18,18,0.5760132232136929
19,19,0.47528040910973135
20,20,0.2917110589918939
21,21,0.15620839595563443
22,22,0.22064541085559092
23,23,0.6649190378429984
24,24,0.7859814778050003
25,25,0.2272817604850298
26,26,0.0780950641169324
27,27,0.09701460302219074
28,28,0.11583824058186451
29,29,0.15053684707676324
30,30,0.12612033429764632
31,31,0.09127691123522368
32,32,0.10413265687406177
33,33,0.05440088959947284
34,34,0.0702200153338113
35,35,0.02548598807867769
36,36,0.023430928091688622
37,37,0.03659742629775208
38,38,0.037779309314045675
39,39,0.09685482336213982
40,40,0.3897458530468293
41,41,0.28053233718053905
42,42,0.24528767845521499
43,43,0.4314476062364431
44,44,0.7593610960766732
45,45,0.8619177803225234
46,46,0.7829878024794945
47,47,0.432800055088415
48,48,0.21283915539381434
49,49,0.1808590006147061
50,50,0.4052772244201373
51,51,0.3106584607858906
52,52,0.7661606809683127
53,53,0.9237614664971414
54,54,0.8840719305383719
