,Y,X
0,0,0.8610301409231478
1,1,0.8448114203488479
2,2,0.8103230235185573
3,3,0.8126197416492207
4,4,0.8459952028290652
5,5,0.8706088724646993
6,6,0.8542762766188442
7,7,0.7963758044066905
8,8,0.7171743522468074
9,9,0.6768884232477628
10,10,0.647312573611163
11,11,0.6039766285514745
12,12,0.5613644619093249
13,13,0.5341430685683215
14,14,0.5548712699094293
15,15,0.5981247604666675
16,16,0.709822292535359
17,17,0.631771801160572
18,18,0.5329480786800065
19,19,0.547116644101752
20,20,0.49769387565179535
21,21,0.5894836486917683
22,22,0.5977124879545735
23,23,0.27024283051097026
24,24,0.2302982271281293
25,25,0.20317469847569
26,26,0.19664228054744853
27,27,0.17031958124320656
28,28,0.1586814884638755
29,29,0.12944556351748637
30,30,0.1263095906394123
31,31,0.13927185869860442
32,32,0.1421842838116015
33,33,0.018921306983926835
34,34,0.0328787328424014
35,35,0.048315336437385344
36,36,0.0023502535175740974
37,37,0.000614005857873349
38,38,0.047090626904387166
39,39,0.17404904641966681
40,40,0.28818398961711367
41,41,0.5099270617878278
42,42,0.8731953821476043
43,43,0.9101035784653525
44,44,0.8250338473731211
45,45,0.6146746999766929
46,46,0.6073867826633391
47,47,0.7244610687664348
48,48,0.7469327225295901
49,49,0.5908675634594508
50,50,0.6109689504762658
51,51,0.8544489907828383
52,52,0.9961433507548441
53,53,0.9808785607286425
54,54,0.9809574128498937
