,Y,X
0,0,0.8030704467563085
1,1,0.8041341968107532
2,2,0.7478877562507367
3,3,0.7286895516421271
4,4,0.815743617504721
5,5,0.8126068335010609
6,6,0.7240823020493616
7,7,0.7807375909156801
8,8,0.7321506577840052
9,9,0.7131099161106419
10,10,0.6926926111634268
11,11,0.6744414376611533
12,12,0.6843022471465858
13,13,0.6169240865072245
14,14,0.5300996960096186
15,15,0.5147627940395475
16,16,0.5136899092837641
17,17,0.5093170432500925
18,18,0.4831861637041037
19,19,0.450867228222764
20,20,0.466120931976956
21,21,0.46978853468221926
22,22,0.5710826140175282
23,23,0.13458413014655113
24,24,0.05950996351451301
25,25,0.004244215636502275
26,26,0.05313760391352682
27,27,0.1259601873901465
28,28,0.1305665315609438
29,29,0.12056588468727757
30,30,0.088190873407226
31,31,0.06991726556136094
32,32,0.06943729133168403
33,33,0.059280187547089594
34,34,0.04281589442056472
35,35,0.08568951451980067
36,36,0.03721143322559017
37,37,0.02229478787824588
38,38,0.15541346243711032
39,39,0.2645600650374663
40,40,0.32248533895527653
41,41,0.48503835518237004
42,42,0.8021705177111862
43,43,0.9339846201005579
44,44,0.8168475280522451
45,45,0.850817711702994
46,46,0.787956560269864
47,47,0.7910638275183122
48,48,0.5364164224626212
49,49,0.5503371841599035
50,50,0.5475494906146143
51,51,0.8850436066295364
52,52,0.9911044910236024
53,53,0.9843915720509127
54,54,0.9955170547791339
