,Y,X
0,0,0.8017906677284699
1,1,0.8035995553526594
2,2,0.7978892557889065
3,3,0.8238664256454223
4,4,0.8210094845816657
5,5,0.8238848502590742
6,6,0.8180708610640809
7,7,0.8195188309787315
8,8,0.8170864749005562
9,9,0.7766578569717693
10,10,0.727702839642406
11,11,0.6870364418386139
12,12,0.7059156316469359
13,13,0.632362014997624
14,14,0.5850454576162192
15,15,0.571802152404313
16,16,0.5486792622784682
17,17,0.5660458936654126
18,18,0.5315167346671391
19,19,0.5231832819150134
20,20,0.5729882880872554
21,21,0.6052897065777897
22,22,0.45205823406223494
23,23,0.2490538960892898
24,24,0.1961295004677886
25,25,0.17800080658864292
26,26,0.18251586052157961
27,27,0.21055976023436143
28,28,0.2076886936334718
29,29,0.1999377657494554
30,30,0.1703330965429227
31,31,0.13861062035674068
32,32,0.14499515842097171
33,33,0.14085596660641056
34,34,0.13967341348722673
35,35,0.1433684697539491
36,36,0.12346558793965742
37,37,0.07452797163428597
38,38,0.04021622307703376
39,39,0.0015497147255689283
40,40,0.16759386828856992
41,41,0.21458738077738948
42,42,0.237436460672661
43,43,0.37180399486569154
44,44,0.6190347754347278
45,45,0.9125754129672952
46,46,0.9263203794651513
47,47,0.7505763833301637
48,48,0.4767482399375574
49,49,0.3428912722605106
50,50,0.3668900480473082
51,51,0.5911625317057232
52,52,0.9685031229720228
53,53,0.9960149607862804
54,54,0.9787477199540614
