,Y,X
0,0,0.9963638204054264
1,1,0.9635090275535733
2,2,0.9593253583627962
3,3,0.9668759158140658
4,4,0.9570657418971961
5,5,0.9838194452824228
6,6,0.9923150399557358
7,7,0.9843519858239238
8,8,0.9716649956771832
9,9,0.9693202338407269
10,10,0.9823337245378837
11,11,0.9631690537552223
12,12,0.9596368751336342
13,13,0.9422097498220988
14,14,0.9519058872797855
15,15,0.9279359027592655
16,16,0.901746686792046
17,17,0.8691616193350882
18,18,0.8482128717611184
19,19,0.7262901871956714
20,20,0.6712743148935959
21,21,0.7960584152109494
22,22,0.8113680008452004
23,23,0.8645499835360587
24,24,0.31329607297352513
25,25,0.3376219526434785
26,26,0.4975628266144934
27,27,0.433323838976297
28,28,0.2297114806395772
29,29,0.13099452102386452
30,30,0.1593110690805152
31,31,0.14069558941248725
32,32,0.12117689862327195
33,33,0.13177020507551002
34,34,0.09962338278702319
35,35,0.0823059533264762
36,36,0.07678348429824283
37,37,0.07860742523540853
38,38,0.09225686712434793
39,39,0.07352443410831958
40,40,0.015611275268110727
41,41,0.09496622268899835
42,42,0.10532829626005653
43,43,0.10543175899762511
44,44,0.11912747177021304
45,45,0.3274346493219436
46,46,0.5119174089902668
47,47,0.5266511000880835
48,48,0.5898804448915117
49,49,0.7544941572375234
50,50,0.9153464547604949
51,51,0.9031821432933644
52,52,0.7522185152462827
53,53,0.8011670332889386
54,54,0.9689694258842448
