,Y,X
0,0,0.904973081050035
1,1,0.855617525058888
2,2,0.8730657091696503
3,3,0.7507678527141074
4,4,0.8121950471177469
5,5,0.8019238292153067
6,6,0.7932003337489485
7,7,0.8052696710322901
8,8,0.754207444238141
9,9,0.7178133818331897
10,10,0.6163827613038768
11,11,0.6474584880558623
12,12,0.5686410639057642
13,13,0.6184213912967623
14,14,0.6107184040050022
15,15,0.5661081172757768
16,16,0.5586648166724489
17,17,0.5234005234642721
18,18,0.652004240895841
19,19,0.6471290856761528
20,20,0.6610893545503261
21,21,0.6761285120983543
22,22,0.5695077373338452
23,23,0.16940333425094814
24,24,0.1482745366420717
25,25,0.1763547898003718
26,26,0.03681968607486672
27,27,0.1102312464364155
28,28,0.143466199395398
29,29,0.18324999552557963
30,30,0.1312645045711508
31,31,0.1408339633029551
32,32,0.07768288224099497
33,33,0.13307847617521254
34,34,0.10602580503299677
35,35,0.10551401685960621
36,36,0.05855078293789206
37,37,0.0013563025797355918
38,38,0.05415025691684376
39,39,0.15708317388780893
40,40,0.288529723344601
41,41,0.3739248826210946
42,42,0.6397681143610111
43,43,0.9336327073978075
44,44,0.9194592005536024
45,45,0.6280021852204242
46,46,0.6761310689085883
47,47,0.49283436898351785
48,48,0.3716405431687566
49,49,0.36165611414282434
50,50,0.48681793892126124
51,51,0.9531998905685666
52,52,0.9809698321965434
53,53,0.994585272602845
54,54,0.9664469798531881
