,Y,X
0,0,0.9155877804106258
1,1,0.9046457709607639
2,2,0.8736200462561939
3,3,0.8542605388992514
4,4,0.8535181690480558
5,5,0.9012727556507807
6,6,0.9005610340962409
7,7,0.894507995516279
8,8,0.8592096712402433
9,9,0.8831079643003802
10,10,0.899815826439839
11,11,0.9146342778495118
12,12,0.8718566340792
13,13,0.8785765568908978
14,14,0.7657136370731117
15,15,0.7968364147168578
16,16,0.7642493295685088
17,17,0.8044020034905007
18,18,0.789785036252962
19,19,0.7807795450998196
20,20,0.7353213104984516
21,21,0.8183549243015933
22,22,0.33412375668659555
23,23,0.2444360571533967
24,24,0.25898661974828685
25,25,0.24358982363039874
26,26,0.23548448429984817
27,27,0.16142003774282476
28,28,0.14260652411424354
29,29,0.18626786043673862
30,30,0.18967436184854583
31,31,0.1704102047476538
32,32,0.19167160917745948
33,33,0.19698795351674467
34,34,0.08323850334151682
35,35,0.06756416987102247
36,36,0.07769229677767382
37,37,0.12420108687941464
38,38,0.01775501227348394
39,39,0.010125289101408934
40,40,0.1034187039743252
41,41,0.25987428522780087
42,42,0.313031485449156
43,43,0.468187919463103
44,44,0.7761113554777268
45,45,0.919873433886222
46,46,0.8723901414645997
47,47,0.6771934106162575
48,48,0.3933896164706206
49,49,0.32005335073853947
50,50,0.4696414433077979
51,51,0.9030531946592918
52,52,0.9883042694779854
53,53,0.9096647133107275
54,54,0.9354768222256906
