,Y,X
0,0,0.7669483088483547
1,1,0.7548626955014093
2,2,0.7456712861126125
3,3,0.7507612287637231
4,4,0.7288797876350633
5,5,0.7789264962700002
6,6,0.7666362621129627
7,7,0.7718489772501013
8,8,0.7500773230561222
9,9,0.6733102846354138
10,10,0.61260637330863
11,11,0.5608439978813966
12,12,0.4888359673015992
13,13,0.5097974017879021
14,14,0.5878645693558241
15,15,0.5826105365551136
16,16,0.5070302988329557
17,17,0.4755938528760634
18,18,0.5333937227057514
19,19,0.4966985219294391
20,20,0.4250005705772615
21,21,0.48893198168163593
22,22,0.5394741087780633
23,23,0.31066593842646034
24,24,0.3194752578025395
25,25,0.27731589439363336
26,26,0.16796023745458202
27,27,0.10132665115221032
28,28,0.23774537773396737
29,29,0.31744360925925075
30,30,0.2590668661457255
31,31,0.19693651167162288
32,32,0.15245470206817413
33,33,0.14545470285515974
34,34,0.12671655217082828
35,35,0.09835650139338642
36,36,0.19280553231710298
37,37,0.07524772890575089
38,38,0.0023551068238680155
39,39,0.08615874010240968
40,40,0.26780692924762595
41,41,0.20635929997648023
42,42,0.3624243788380784
43,43,0.6179477634551592
44,44,0.9034158296232685
45,45,0.5535032263192696
46,46,0.3971835519496887
47,47,0.6053852262201094
48,48,0.41779044153236344
49,49,0.3897329934529236
50,50,0.38566458084607286
51,51,0.5811329382052346
52,52,0.9402487559448055
53,53,0.9848560925452712
54,54,1.0
