,Y,X
0,0,0.8236021018997934
1,1,0.8140511616268519
2,2,0.7943846681936889
3,3,0.7837288831572072
4,4,0.7810033427649437
5,5,0.8250027268236043
6,6,0.8154768091672702
7,7,0.8185006961420205
8,8,0.8198179123438581
9,9,0.8257457060548327
10,10,0.8018491072058783
11,11,0.8032946445184541
12,12,0.8061234834048696
13,13,0.7396191429432828
14,14,0.7128032388248285
15,15,0.7641984101014547
16,16,0.7109939111632728
17,17,0.666492149956046
18,18,0.6109445075356569
19,19,0.6474133672101023
20,20,0.6993680185295763
21,21,0.7356623614933968
22,22,0.3532141230213925
23,23,0.12697245587357753
24,24,0.13332306764447494
25,25,0.2259208643710344
26,26,0.18770812080146376
27,27,0.161194412898852
28,28,0.1645987719669771
29,29,0.1690848779986854
30,30,0.14860097909006778
31,31,0.14215412648611275
32,32,0.16164866963088964
33,33,0.15859462719509979
34,34,0.1590578664048972
35,35,0.1604347519232062
36,36,0.11898446672954402
37,37,0.06762522536395131
38,38,0.05973219384187153
39,39,0.005429907801284264
40,40,0.21723095875119183
41,41,0.31493593568546924
42,42,0.37714601017585714
43,43,0.47952572517470826
44,44,0.7472536074272994
45,45,0.9303190704418817
46,46,0.929866096920934
47,47,0.9077801089446208
48,48,0.8923450041383256
49,49,0.7507125029673379
50,50,0.6384411551466266
51,51,0.7193097607453687
52,52,0.9756343874912766
53,53,0.9948151855202456
54,54,0.9807043545768933
