,Y,X
0,0,0.7722530167179661
1,1,0.7653957346773904
2,2,0.7120244743388797
3,3,0.7514531638712554
4,4,0.7409531307718522
5,5,0.7754815959864393
6,6,0.7322585551791966
7,7,0.7219925928134382
8,8,0.7457288407788317
9,9,0.7912914771874516
10,10,0.7369490658647304
11,11,0.6598581325177952
12,12,0.6789297429011912
13,13,0.5678887496974331
14,14,0.5115082250697233
15,15,0.48736316185496287
16,16,0.43995959348907576
17,17,0.4215749342181365
18,18,0.4184269051978146
19,19,0.43703815625837866
20,20,0.5477206654844765
21,21,0.7569024841716658
22,22,0.7378780719888766
23,23,0.6543578745447641
24,24,0.4213086231718408
25,25,0.16493739669076482
26,26,0.12750841507532779
27,27,0.17100767147626647
28,28,0.13978267603690947
29,29,0.11904558567963963
30,30,0.1281316940970394
31,31,0.138497510471789
32,32,0.11106343003574529
33,33,0.07109241599706653
34,34,0.09170297070730604
35,35,0.011642896595004662
36,36,0.05253584208109635
37,37,0.07977365077070846
38,38,0.04406361347200123
39,39,0.025488038995617572
40,40,0.06403866007643778
41,41,0.28916205001896855
42,42,0.3548123214591593
43,43,0.45045942445481674
44,44,0.6523372457979925
45,45,0.9379632713102889
46,46,0.8944240935191993
47,47,0.4914143238959034
48,48,0.3315972750366438
49,49,0.2575040843624653
50,50,0.18380778305401946
51,51,0.3374105369225344
52,52,0.9014113474783296
53,53,0.9778895127518518
54,54,1.0
