,Y,X
0,0,0.9946918525221847
1,1,0.9528909455289789
2,2,0.9807368666796565
3,3,0.9423656970776346
4,4,0.9837179745300126
5,5,0.9919666223385512
6,6,0.9941577249276151
7,7,0.9980890130458372
8,8,0.9922836789731452
9,9,0.9815489684018975
10,10,0.9771943756881843
11,11,0.9768230188665245
12,12,0.9315299138546447
13,13,0.8963172402850541
14,14,0.9036894438132587
15,15,0.8642377378026138
16,16,0.8587699831421275
17,17,0.8088226853105389
18,18,0.7514438544664013
19,19,0.7374650849148068
20,20,0.8264909797930983
21,21,0.47872983637094535
22,22,0.20077619902908092
23,23,0.19242808469920736
24,24,0.21235729166176706
25,25,0.27534792597458546
26,26,0.213831557153177
27,27,0.1526955492179201
28,28,0.13785018307453178
29,29,0.128604728545302
30,30,0.11938675669217194
31,31,0.08200837037303269
32,32,0.042367935926096514
33,33,0.106658237997054
34,34,0.11593487416941563
35,35,0.11685585206597957
36,36,0.06973931854318796
37,37,0.03383544106854494
38,38,0.022152383489439865
39,39,0.01545957312947126
40,40,0.0048208410185621555
41,41,0.09683877841292186
42,42,0.20657828839387335
43,43,0.2716469796717627
44,44,0.4013775894189093
45,45,0.6743947443519485
46,46,0.8702431243422415
47,47,0.8759354452380046
48,48,0.8123221514749679
49,49,0.6024072001366342
50,50,0.4105230096028823
51,51,0.7866917331169485
52,52,0.9067670817242953
53,53,0.9230963988122419
54,54,0.8965259398985996
