,Y,X
0,0,0.7985754512963311
1,1,0.7715425652707102
2,2,0.7646007944632076
3,3,0.769182059245853
4,4,0.7764462968721002
5,5,0.818743776879519
6,6,0.7601058236180034
7,7,0.7405487176441216
8,8,0.7847048363035434
9,9,0.7536089731720206
10,10,0.7793532147111968
11,11,0.7849975194860075
12,12,0.6684061125454397
13,13,0.5195328248861846
14,14,0.5485097700808135
15,15,0.5942384822049299
16,16,0.6106223644538866
17,17,0.6254078873357536
18,18,0.5904694110700811
19,19,0.49660807180214933
20,20,0.4377693191862548
21,21,0.37869221013796894
22,22,0.3961927603928275
23,23,0.44838111525305524
24,24,0.6648284078244265
25,25,0.6225536367480166
26,26,0.15333594194899197
27,27,0.10543188892887041
28,28,0.11341381611355798
29,29,0.1525406926573446
30,30,0.18357148596762998
31,31,0.15059838032918152
32,32,0.18186272625956043
33,33,0.17023252198397879
34,34,0.1015753010680206
35,35,0.13682200739961808
36,36,0.1427443218938547
37,37,0.16581773113324563
38,38,0.08244110526114759
39,39,0.02487370340738412
40,40,0.029364045124391953
41,41,0.05372967987393448
42,42,0.2028297074740285
43,43,0.29708888974291114
44,44,0.5293565337088318
45,45,0.7157378131649496
46,46,0.9502866565816073
47,47,0.9811351670503748
48,48,0.8272063473208485
49,49,0.6378004129531579
50,50,0.4399514727614883
51,51,0.46238658635858
52,52,0.6260897666570185
53,53,0.9407213928610152
54,54,0.952144421813151
