,Y,X
0,0,1.0
1,1,0.981868751795334
2,2,0.9490814261937198
3,3,0.9378953834143758
4,4,0.9269485104565924
5,5,0.8955613734077064
6,6,0.8586283331330454
7,7,0.7979887838236548
8,8,0.7260103817590304
9,9,0.6333584414101098
10,10,0.5299863335137794
11,11,0.42848650428392615
12,12,0.33561847804876604
13,13,0.2624233486145478
14,14,0.19515207982836127
15,15,0.14251850510758762
16,16,0.11082465374635661
17,17,0.0876707228691947
18,18,0.0733974291840232
19,19,0.06564504228388252
20,20,0.05789265538374183
21,21,0.04858019367048222
22,22,0.029764358893857985
23,23,0.02247345760539246
24,24,0.017543174646583823
25,25,0.012612891687775182
26,26,0.00768260872896654
27,27,0.002752325770157899
28,28,0.0009478187360708595
29,29,0.00833797566499429
30,30,0.015930388367013118
31,31,0.023522801069031946
32,32,0.04586457982717454
33,33,0.06641615297589817
34,34,0.09123678285011971
35,35,0.11531223893269027
36,36,0.13915294634862574
37,37,0.16704301172980174
38,38,0.1970050293997525
39,39,0.22667886589276426
40,40,0.2715748266618286
41,41,0.32622891881367505
42,42,0.40447211092361
43,43,0.47918639020680887
44,44,0.564702469403463
45,45,0.6340880898770627
46,46,0.7030186482526948
47,47,0.7628428544702529
48,48,0.8152143860509207
49,49,0.8586391735813441
50,50,0.8947954013698005
51,51,0.9260712589308038
52,52,0.9376003872915359
53,53,0.950035453360035
54,54,0.9812851035623877
