,Y,X
0,0,0.9411764705882355
1,1,0.9337789661319074
2,2,0.9263814616755793
3,3,0.9043374925727867
4,4,0.8520499108734405
5,5,0.7869875222816399
6,6,0.7415329768270945
7,7,0.7165775401069518
8,8,0.6963215038081348
9,9,0.6769162210338682
10,10,0.6532976827094475
11,11,0.6078431372549018
12,12,0.5390374331550802
13,13,0.5067481538069774
14,14,0.47950089126559703
15,15,0.43939393939393934
16,16,0.38859180035650626
17,17,0.34402852049910865
18,18,0.3077837195484255
19,19,0.27349121466768517
20,20,0.2504456327985739
21,21,0.22655971479500886
22,22,0.2091503267973856
23,23,0.19198909510328196
24,24,0.18328614868407256
25,25,0.1741787624140565
26,26,0.16361089890501648
27,27,0.15480597833539003
28,28,0.1491155902920608
29,29,0.1434252022487316
30,30,0.13773481420540237
31,31,0.1268339503633621
32,32,0.11628893981835159
33,33,0.10924369747899158
34,34,0.10219845513963158
35,35,0.08793820558526427
36,36,0.06934046345811046
37,37,0.05026737967914421
38,38,0.028916617151911156
39,39,0.012477718360071225
40,40,0.004456327985739794
41,41,0.02295008912655971
42,42,0.04367201426024953
43,43,0.0828877005347594
44,44,0.18627450980392182
45,45,0.48128342245989314
46,46,0.6087344028520498
47,47,0.6904337492572792
48,48,0.750445632798574
49,49,0.8253119429590021
50,50,0.8859180035650626
51,51,0.9090909090909092
52,52,0.9297173414820473
53,53,0.9438078261607674
54,54,0.9578983108394875
