,Y,X
0,0,1.0
1,1,0.9865905093430265
2,2,0.973181018686053
3,3,0.9490527247889197
4,4,0.8967521016882481
5,5,0.8286226446629188
6,6,0.3439921332380987
7,7,0.1935509070829714
8,8,0.06767987801014595
9,9,0.03848431711571122
10,10,0.02771320319771848
11,11,0.01694208927972574
12,12,0.006170975361733
13,13,0.001508415032124976
14,14,0.009767852285245172
15,15,0.024196668122543185
16,16,0.038625483959841195
17,17,0.05305429979713921
18,18,0.0655649702762656
19,19,0.07241807347868642
20,20,0.08406660224435435
21,21,0.11568228426711143
22,22,0.13937544209740124
23,23,0.17354079671199477
24,24,0.19915286253202225
25,25,0.22025147700644068
26,26,0.2580421764952793
27,27,0.28025201310467185
28,28,0.310062046178772
29,29,0.33813413203404896
30,30,0.36034771713907165
31,31,0.39601799968796314
32,32,0.41822783629735566
33,33,0.4442360428481411
34,34,0.4727056973790648
35,35,0.4914090499081625
36,36,0.5164164510038032
37,37,0.5451503101297264
38,38,0.5629193788143841
39,39,0.5849703879581702
40,40,0.6118892729181455
41,41,0.6273389139261583
42,42,0.6427885549341711
43,43,0.6682619503342984
44,44,0.6873039307092197
45,45,0.7004654798839457
46,46,0.7136270290586717
47,47,0.7381993911689473
48,48,0.757493249516441
49,49,0.7701851966473242
50,50,0.7828771437782075
51,51,0.8027145663077355
52,52,0.8237677270936
53,53,0.8352304941853315
54,54,0.8466932612770628
